X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y,A
0.91,3.6,67,1.4,40.0,833.6841900000002,3,0.0,3,0.0,1,1
2.8,3.6,46,2.45,43.0,881.052609,2,0.0,6,0.0,1,1
0.08,3.2,69,0.17,36.0,730.526298,4,1.0,4,0.0,1,1
0.3,3.9,64,0.6,36.0,800.526298,2,0.0,6,0.0,1,0
0.45,3.8,62,0.64,37.0,806.315771,3,0.0,4,0.0,1,1
0.75,3.7,56,0.59,37.0,796.315771,3,0.0,4,0.0,1,1
0.47,3.9,62,0.61,42.0,895.2631359999998,3,0.0,3,0.0,1,1
1.57,3.6,69,1.26,44.0,896.842082,3,1.0,6,0.0,1,1
0.4,3.7,68,-0.05,40.0,843.6841900000002,4,0.0,4,0.0,1,1
0.7,3.5,66,0.61,31.0,681.578933,3,0.0,2,0.0,1,1
-0.09,3.0,53,-0.9,39.0,757.894717,3,0.0,4,0.0,1,1
0.0,2.9,67,-0.58,21.0,463.684203,4,1.0,1,0.0,0,0
0.41,3.8,69,0.43,41.0,869.4736630000001,4,0.0,4,0.0,1,1
0.0,4.0,69,-0.58,44.0,936.842082,4,1.0,6,0.0,0,1
-0.76,3.4,65,-1.96,35.0,734.736825,3,1.0,5,0.0,1,1
0.0,3.2,69,-0.1,42.0,825.263136,4,1.0,3,0.0,1,1
-0.91,2.2,64,-0.94,38.0,662.1052440000002,4,1.0,3,0.0,1,1
1.13,2.9,69,1.39,39.5,755.7894535,4,1.0,4,0.0,1,1
2.18,3.1,66,2.23,28.0,594.210514,3,0.0,1,0.0,1,0
-1.1,3.1,69,-0.72,37.0,736.315771,4,0.0,4,0.0,1,1
-0.86,3.1,67,-1.01,31.0,641.578933,3,0.0,5,0.0,0,0
-1.55,2.5,68,-0.77,37.0,676.315771,5,1.0,3,0.0,1,1
-0.04,3.8,69,0.5,47.0,964.210501,4,1.0,6,0.0,1,1
0.58,3.3,63,0.53,36.0,740.526298,4,1.0,3,0.0,1,1
0.38,3.8,64,0.54,42.0,885.2631359999998,2,1.0,5,0.0,1,1
-0.49,3.2,69,-0.69,35.0,714.736825,0,1.0,3,0.0,0,1
0.49,3.4,44,0.32,0.0,0.0,2,0.0,3,0.0,1,1
0.19,3.6,67,0.25,45.0,912.631555,4,0.0,6,0.0,1,1
-1.04,2.5,65,-0.93,40.0,723.6841900000002,3,1.0,3,0.0,1,1
-1.87,2.9,67,-0.58,38.0,732.1052440000002,3,1.0,4,0.0,1,0
-0.18,3.8,69,-0.39,44.0,916.842082,5,1.0,6,0.0,1,1
0.0,3.2,52,-1.43,43.0,841.052609,2,0.0,4,1.0,0,1
-1.48,3.0,67,-1.27,34.0,678.9473519999998,3,0.0,2,0.0,1,1
0.0,3.3,59,0.0,30.0,645.78946,1,1.0,2,0.0,0,1
0.0,3.9,59,-1.7,27.0,658.4210410000002,1,1.0,2,0.0,0,1
0.88,4.0,68,0.79,37.0,826.315771,3,0.0,4,0.0,1,1
-0.37,3.5,69,-0.6,47.0,934.210501,4,1.0,6,0.0,1,1
0.03,1.9,66,-0.02,30.7,516.8420911000002,4,1.0,1,0.0,0,0
-0.92,3.1,66,-0.43,40.5,791.5789265,4,0.0,5,0.0,1,1
-0.46,3.9,68,0.19,41.0,879.4736630000001,3,1.0,4,0.0,1,1
-0.11,3.5,69,0.53,40.0,823.6841900000002,4,0.0,3,0.0,1,1
1.01,3.4,68,1.57,41.0,829.473663,3,0.0,4,0.0,1,1
0.0,3.9,68,0.0,39.0,847.894717,2,0.0,4,0.0,0,1
-1.58,3.0,69,-1.57,26.0,552.631568,5,0.0,4,0.0,0,0
-1.66,3.3,58,-1.62,31.5,669.4736695,4,0.0,3,1.0,1,1
0.0,3.1,66,0.0,32.0,657.3684059999998,4,1.0,2,0.0,0,1
-1.77,3.6,64,-0.31,39.0,817.894717,3,0.0,4,0.0,1,1
0.23,3.5,68,0.3,30.0,665.78946,3,0.0,2,0.0,1,1
3.15,3.5,51,1.75,34.0,728.9473519999998,3,1.0,3,0.0,1,1
1.02,3.7,69,0.55,44.0,906.842082,4,0.0,5,0.0,1,1
0.0,3.7,63,-0.18,43.0,891.052609,3,0.0,4,0.0,0,1
-0.07,3.5,56,-0.81,39.0,807.894717,3,1.0,4,0.0,1,1
0.37,3.5,70,1.26,48.0,949.999974,3,1.0,6,0.0,1,1
-0.22,3.3,68,-0.11,42.0,835.263136,3,0.0,4,0.0,1,0
0.0,2.8,58,0.05,29.0,579.999987,4,1.0,2,0.0,0,1
1.12,2.8,68,0.94,32.5,635.2631425,3,1.0,2,0.0,1,1
0.27,3.4,68,0.32,47.0,924.210501,4,1.0,4,0.0,1,1
1.31,3.9,63,0.44,44.0,926.842082,3,1.0,5,0.0,1,1
-0.91,2.5,68,-0.99,34.0,628.9473519999998,5,1.0,2,0.0,1,1
-0.99,3.2,53,-1.03,30.0,635.78946,3,0.0,4,0.0,1,1
-0.53,3.5,68,0.23,37.0,776.315771,1,1.0,4,0.0,1,1
0.01,3.0,69,-0.47,34.0,678.9473519999998,2,0.0,3,0.0,1,0
-1.34,3.0,49,-1.46,31.0,631.578933,2,1.0,3,1.0,0,0
1.7,3.2,56,1.49,38.0,762.1052440000002,2,0.0,3,1.0,1,1
-1.41,3.0,69,-0.5,34.0,678.9473519999998,4,0.0,3,0.0,0,1
0.0,3.7,65,0.03,30.0,685.78946,2,0.0,3,0.0,0,1
-0.35,3.6,62,0.16,41.0,849.4736630000001,4,1.0,5,0.0,1,0
-0.85,3.3,65,-0.52,36.5,748.4210345,4,0.0,6,0.0,1,1
-1.06,3.4,69,-1.29,47.0,924.210501,3,0.0,6,0.0,1,1
0.45,3.5,69,0.19,39.0,807.894717,2,0.0,4,0.0,1,1
-0.03,2.9,69,0.56,41.0,779.473663,4,1.0,3,0.0,1,1
0.62,2.9,67,0.51,40.0,763.6841900000002,3,0.0,3,0.0,1,1
0.46,3.9,58,0.76,38.0,832.1052440000002,4,0.0,4,0.0,1,1
-0.55,3.8,59,1.2,44.0,916.842082,2,1.0,5,0.0,0,1
0.01,2.7,66,0.11,36.0,680.526298,4,0.0,1,0.0,1,0
-0.44,3.3,69,-0.54,38.0,772.1052440000002,3,1.0,4,0.0,1,1
0.28,3.4,68,0.73,46.0,908.421028,5,1.0,5,0.0,1,1
-0.15,2.5,68,0.03,36.0,660.526298,4,1.0,3,0.0,1,1
0.91,3.1,68,0.96,30.5,633.6841965,4,1.0,3,0.0,1,1
0.0,3.4,65,-0.68,39.0,797.894717,3,0.0,3,0.0,1,0
0.47,3.2,67,0.75,34.0,698.9473519999998,3,1.0,3,0.0,1,1
1.49,3.8,69,1.6,41.0,869.4736630000001,3,0.0,4,0.0,1,1
-0.1,3.6,67,-0.99,43.0,881.052609,4,0.0,5,0.0,1,1
-0.84,3.1,68,-1.31,33.0,673.157879,2,1.0,4,0.0,1,0
1.32,3.3,69,1.06,39.0,787.894717,4,1.0,4,0.0,1,1
-0.67,2.6,68,-0.7,34.0,638.9473519999998,4,0.0,2,0.0,1,1
-0.53,3.1,68,-1.27,28.0,594.210514,1,0.0,2,0.0,1,0
0.33,3.9,48,0.43,46.0,958.421028,4,0.0,5,0.0,1,1
-0.14,3.4,69,-0.1,37.0,766.315771,3,0.0,3,0.0,1,1
-1.27,2.3,62,-1.26,27.0,498.421041,3,1.0,3,0.0,1,0
0.54,3.7,69,0.17,35.0,764.736825,5,1.0,6,0.0,1,1
0.0,3.4,54,-1.0,41.0,829.473663,3,0.0,6,0.0,1,1
-1.41,3.0,69,-1.23,35.0,694.736825,4,0.0,5,0.0,1,0
-1.43,3.9,56,-1.38,18.0,516.315784,2,0.0,4,0.0,0,1
0.26,3.2,67,0.35,35.0,714.736825,4,1.0,5,0.0,1,1
-0.67,2.8,67,-0.12,26.5,540.5263045,5,0.0,3,0.0,1,1
0.0,3.1,67,-0.57,36.0,720.526298,3,0.0,4,0.0,0,1
-0.8,2.9,69,-0.41,40.0,763.6841900000002,4,1.0,4,0.0,1,1
1.25,3.3,69,1.16,39.0,787.894717,4,0.0,3,0.0,1,1
-2.27,3.1,54,-1.82,28.0,594.210514,3,1.0,4,1.0,0,1
-1.44,2.9,59,-1.28,22.5,487.3684125,3,1.0,1,0.0,1,0
-1.01,3.3,69,0.33,34.0,708.9473519999998,4,1.0,5,0.0,0,0
-0.49,3.9,68,0.54,39.0,847.894717,3,1.0,4,0.0,1,1
0.29,3.8,69,0.89,44.0,916.842082,4,1.0,5,0.0,1,1
-0.76,3.5,69,-0.48,33.0,713.157879,3,0.0,3,0.0,1,1
-1.33,2.8,69,-1.84,38.0,722.1052440000002,2,0.0,5,0.0,1,0
0.91,3.6,67,0.75,39.0,817.894717,3,1.0,5,0.0,1,1
1.67,3.2,63,1.55,48.0,919.999974,4,0.0,3,0.0,1,1
0.0,2.7,67,-0.89,31.0,601.578933,4,0.0,3,1.0,0,0
-1.11,2.8,68,-0.4,38.0,722.1052440000002,3,1.0,4,0.0,0,1
-0.46,3.0,66,-0.21,46.0,868.421028,4,1.0,6,0.0,1,1
-0.11,3.1,55,0.19,40.0,783.6841900000002,3,0.0,4,0.0,1,1
1.97,3.3,69,1.41,39.0,787.894717,5,0.0,5,0.0,1,1
0.0,2.8,62,-1.25,35.0,674.736825,3,1.0,3,1.0,0,0
0.77,3.6,68,0.79,41.0,849.4736630000001,4,0.0,4,0.0,1,1
-0.04,3.9,69,-0.57,43.0,911.052609,2,0.0,5,0.0,1,1
0.03,3.3,67,0.29,36.0,740.526298,3,1.0,4,0.0,1,1
0.03,2.8,62,0.44,33.0,643.157879,5,0.0,3,1.0,1,1
1.19,3.0,67,0.5,34.0,678.9473519999998,3,0.0,3,0.0,0,1
0.0,3.6,55,0.0,45.0,912.631555,4,1.0,6,0.0,1,1
0.47,2.8,69,1.1,31.0,611.578933,3,1.0,2,0.0,1,1
0.62,3.5,67,0.23,45.0,902.631555,4,1.0,4,0.0,1,1
0.87,3.6,68,0.93,43.0,881.052609,5,1.0,6,0.0,1,1
1.1,3.7,69,0.9,41.0,859.4736630000001,4,1.0,6,0.0,1,1
-0.39,3.6,68,-0.43,41.0,849.4736630000001,3,0.0,5,0.0,1,1
0.22,3.8,69,0.09,47.0,964.210501,4,1.0,5,0.0,1,1
-0.06,3.0,69,-0.28,29.0,599.999987,4,1.0,2,0.0,1,0
0.74,3.6,69,0.81,37.0,786.315771,3,1.0,4,0.0,1,1
2.37,2.7,68,1.59,34.0,648.9473519999998,2,0.0,1,0.0,1,1
0.11,3.7,69,-0.35,42.0,875.2631359999998,4,1.0,6,0.0,1,1
0.0,2.7,70,-1.92,35.0,664.736825,2,0.0,4,0.0,0,0
0.0,3.5,64,-1.22,33.0,713.157879,1,1.0,4,0.0,0,0
-0.63,3.6,64,0.29,37.0,786.315771,4,1.0,4,0.0,1,0
0.67,3.4,60,0.0,34.0,718.9473519999998,4,0.0,5,0.0,0,1
0.19,3.4,69,1.0,39.0,797.894717,4,0.0,4,0.0,1,1
-2.11,2.5,67,-1.5,31.0,581.578933,2,0.0,3,1.0,0,0
0.59,3.2,68,0.66,38.0,762.1052440000002,4,1.0,4,0.0,1,1
1.22,3.5,65,1.54,36.0,760.526298,4,0.0,3,0.0,1,1
-1.65,3.2,69,-1.48,32.0,667.3684059999998,4,0.0,3,0.0,1,1
-0.63,3.0,68,-0.2,34.5,686.8420884999998,3,0.0,3,0.0,1,1
0.76,3.0,69,1.28,34.0,678.9473519999998,4,1.0,3,0.0,1,1
1.73,3.5,67,2.65,44.0,886.842082,4,1.0,5,0.0,1,1
0.68,3.9,65,0.63,42.0,895.2631359999998,2,1.0,6,0.0,0,1
-1.32,3.2,68,-1.38,30.0,635.78946,3,0.0,4,0.0,0,1
-2.17,3.5,69,-1.99,30.5,673.6841965,4,1.0,3,0.0,1,1
0.92,2.3,59,0.59,45.0,782.6315549999998,3,1.0,4,1.0,1,1
0.93,3.7,69,1.1,42.0,875.2631359999998,3,1.0,6,0.0,1,1
0.0,3.2,64,-1.57,26.0,572.631568,2,1.0,4,0.0,0,0
-0.31,2.9,69,-1.51,38.0,732.1052440000002,4,0.0,3,0.0,1,1
1.55,4.0,70,1.59,39.0,857.894717,2,1.0,4,0.0,1,1
2.27,3.5,55,2.17,40.0,823.6841900000002,3,1.0,4,0.0,1,1
1.74,4.0,68,1.9,35.0,794.736825,4,0.0,5,0.0,1,1
0.87,3.5,69,0.4,48.0,949.999974,4,0.0,5,0.0,1,1
-0.15,3.3,64,0.01,35.0,724.736825,4,0.0,5,1.0,1,0
-0.18,3.6,69,0.33,41.0,849.4736630000001,3,1.0,5,0.0,1,1
1.74,3.1,57,1.18,42.0,815.263136,4,1.0,3,0.0,1,1
-0.7,0.0,65,-0.26,35.0,0.0,4,0.0,4,0.0,1,0
1.22,2.7,63,-0.17,30.5,593.6841965,3,1.0,5,1.0,1,1
0.0,2.9,65,-1.83,28.0,574.210514,3,1.0,3,0.0,0,0
-0.4,3.2,69,-0.21,36.0,730.526298,4,1.0,5,0.0,1,1
-0.64,3.3,69,-0.56,37.0,756.315771,4,1.0,4,0.0,1,1
1.27,3.6,58,0.0,0.0,0.0,4,1.0,6,0.0,1,1
1.19,3.6,69,1.47,36.0,770.526298,4,0.0,6,0.0,1,1
0.05,3.8,70,-0.08,41.0,869.4736630000001,1,0.0,4,0.0,1,1
1.24,3.6,52,0.41,40.0,833.6841900000002,3,1.0,4,1.0,1,1
-0.26,3.2,68,-0.92,34.0,698.9473519999998,4,0.0,3,0.0,1,1
-1.87,2.6,66,-1.26,31.0,591.578933,5,1.0,5,0.0,0,0
-0.59,3.2,69,0.08,39.0,777.894717,3,1.0,4,0.0,1,1
0.28,3.2,69,0.27,39.0,777.894717,2,0.0,4,0.0,1,1
0.97,3.3,68,0.58,29.0,629.999987,3,1.0,3,0.0,1,1
2.03,4.0,69,2.02,41.0,889.4736630000001,4,1.0,4,0.0,1,1
-1.68,0.0,0,-0.89,0.0,0.0,0,1.0,3,0.0,1,0
0.22,3.0,69,0.38,35.0,694.736825,4,0.0,4,1.0,1,1
-0.12,3.3,68,0.13,40.0,803.6841900000002,3,0.0,6,0.0,1,1
-0.65,3.3,69,0.11,37.0,756.315771,3,0.0,3,0.0,1,1
-0.12,3.0,67,-0.4,42.0,805.263136,4,1.0,4,0.0,1,1
0.82,4.0,69,0.61,38.0,842.105244,4,0.0,5,0.0,1,1
-0.29,2.9,54,0.17,37.0,716.315771,5,1.0,1,0.0,1,1
0.0,3.6,66,0.0,36.0,770.526298,2,0.0,4,0.0,1,1
1.59,3.8,67,1.6,37.0,806.315771,4,0.0,4,0.0,1,1
-0.55,3.1,54,-0.58,29.0,609.999987,3,1.0,2,0.0,0,1
-0.79,2.7,66,-2.29,30.0,585.78946,3,0.0,4,0.0,1,0
-0.3,3.2,68,-0.47,37.0,746.315771,5,0.0,6,0.0,1,0
-0.53,2.8,69,-0.42,41.0,769.473663,4,0.0,3,0.0,1,1
0.64,2.6,68,1.26,36.0,670.526298,3,1.0,3,0.0,1,1
2.23,3.6,66,1.81,40.0,833.6841900000002,4,0.0,5,0.0,1,1
-1.3,3.0,69,-0.43,47.0,884.210501,4,1.0,5,0.0,1,1
0.64,2.4,57,1.65,44.0,776.842082,4,1.0,6,0.0,1,1
2.09,3.9,69,1.9,36.0,800.526298,3,0.0,5,0.0,1,1
0.95,3.7,60,1.06,32.0,717.3684059999998,2,0.0,4,1.0,1,1
-0.49,3.1,68,-0.46,33.0,673.157879,4,0.0,5,0.0,1,1
0.0,2.5,53,0.0,27.0,518.4210410000002,3,1.0,1,0.0,0,1
0.56,3.1,68,0.62,37.0,736.315771,3,0.0,3,0.0,1,1
0.29,3.9,69,0.19,44.0,926.842082,3,1.0,4,0.0,1,1
0.71,3.7,68,0.81,38.0,812.1052440000002,3,0.0,3,0.0,1,1
-0.06,3.5,58,0.1,39.0,807.894717,3,0.0,5,0.0,1,1
-0.8,2.6,68,0.47,35.3,659.4736669,4,1.0,3,0.0,1,1
-1.46,3.4,66,-0.9,42.0,845.2631359999998,3,1.0,6,0.0,1,1
0.0,2.6,66,-1.18,33.0,623.157879,3,0.0,3,0.0,0,0
1.87,2.9,68,2.01,39.0,747.894717,3,1.0,5,0.0,1,1
-1.03,3.1,57,-1.11,37.0,736.315771,4,1.0,3,0.0,1,1
-1.27,2.5,65,-0.32,33.0,613.157879,4,1.0,3,0.0,1,1
-1.63,2.5,69,-1.4,33.0,613.157879,4,1.0,3,0.0,1,1
0.38,3.0,69,0.49,41.0,789.473663,4,0.0,5,0.0,1,1
1.89,3.4,67,2.28,43.0,861.052609,3,0.0,4,0.0,1,1
0.99,3.6,68,0.81,38.0,802.1052440000002,4,0.0,3,0.0,1,0
-0.02,3.1,56,0.16,41.0,799.473663,3,0.0,4,0.0,1,1
-0.88,3.4,40,-0.53,33.0,703.157879,3,1.0,4,1.0,1,1
-1.11,2.9,69,-1.45,37.0,716.315771,4,0.0,4,0.0,1,0
0.0,2.7,66,-1.46,24.0,491.052622,3,0.0,4,0.0,0,0
0.0,3.6,63,0.64,43.0,881.052609,3,1.0,6,0.0,0,1
1.44,3.8,68,1.14,35.0,774.736825,4,1.0,4,0.0,1,1
2.36,3.2,68,2.09,40.5,801.5789265,4,1.0,3,0.0,1,1
0.99,3.2,54,1.06,48.0,919.999974,2,0.0,4,0.0,1,1
-0.88,2.9,69,-0.68,32.0,637.3684059999998,2,0.0,5,0.0,1,0
0.0,3.8,68,0.0,37.0,806.315771,4,1.0,3,0.0,0,1
0.09,3.0,68,0.45,35.0,694.736825,3,1.0,3,0.0,1,1
0.87,3.1,65,1.24,45.0,862.631555,4,1.0,5,0.0,1,1
0.66,3.0,68,1.01,41.0,789.473663,3,0.0,3,0.0,1,1
0.16,3.3,69,0.12,39.0,787.894717,4,1.0,4,0.0,1,1
-0.73,3.7,66,-0.75,40.0,843.6841900000002,3,0.0,3,0.0,1,1
-0.76,3.1,67,-0.37,35.5,712.6315615,4,1.0,2,0.0,1,1
1.17,2.9,61,0.65,47.0,874.210501,5,0.0,3,0.0,0,1
-1.76,3.6,66,-1.86,41.0,849.4736630000001,5,1.0,6,0.0,1,1
0.19,3.3,67,-0.17,36.0,740.526298,4,1.0,3,0.0,1,1
0.13,2.8,64,0.1,34.0,658.9473519999998,3,1.0,3,0.0,1,1
-0.23,3.0,68,-0.02,38.0,742.1052440000002,4,1.0,3,0.0,1,1
0.01,3.7,69,0.57,33.0,733.157879,0,0.0,3,0.0,1,1
-1.54,2.7,67,-1.71,34.0,648.9473519999998,4,1.0,3,0.0,1,1
0.56,3.7,67,0.96,24.5,598.9473585,1,0.0,3,0.0,1,1
0.98,3.1,68,0.07,31.0,641.578933,5,1.0,2,0.0,1,1
-0.27,2.6,63,-0.1,30.5,583.6841965,4,1.0,2,0.0,1,1
0.32,3.4,69,0.18,46.0,908.421028,3,1.0,3,0.0,0,1
-1.15,3.0,63,-1.03,33.0,663.157879,3,0.0,3,1.0,1,1
-1.2,3.1,69,-1.57,38.0,752.1052440000002,4,1.0,4,0.0,1,1
-0.52,2.8,63,0.35,41.0,769.473663,3,1.0,5,1.0,1,1
-0.82,3.2,69,-0.67,36.0,730.526298,4,0.0,3,0.0,1,1
-0.24,3.3,68,-0.09,25.0,566.842095,2,0.0,5,0.0,1,0
0.67,3.4,67,1.02,34.0,718.9473519999998,4,1.0,4,0.0,0,1
1.49,3.5,54,1.21,31.0,681.578933,3,0.0,3,1.0,1,1
-0.56,3.3,69,-0.49,40.0,803.6841900000002,5,1.0,3,0.0,1,1
-0.46,3.6,69,-0.61,39.0,817.894717,3,1.0,4,0.0,1,1
-0.12,2.7,43,0.12,31.0,601.578933,3,1.0,5,0.0,1,1
-1.22,3.6,69,-1.32,31.0,691.578933,3,0.0,2,0.0,1,1
0.0,3.2,69,-1.79,23.0,525.263149,2,0.0,2,0.0,0,0
0.63,3.5,69,0.55,33.5,721.0526155,4,1.0,5,0.0,1,1
-1.45,3.2,66,-0.92,36.0,730.526298,4,1.0,3,0.0,1,1
-0.25,3.2,63,0.15,35.0,714.736825,4,1.0,3,0.0,1,1
2.5,3.3,0,2.7,43.0,851.052609,4,0.0,4,0.0,1,1
0.0,3.1,39,-1.54,38.0,752.1052440000002,4,0.0,3,0.0,0,1
0.0,3.8,66,0.0,39.0,837.894717,2,0.0,4,0.0,1,1
-0.96,3.0,69,-0.41,36.0,710.526298,4,0.0,3,0.0,1,1
-1.76,3.3,68,-0.98,38.0,772.1052440000002,3,0.0,4,0.0,1,0
1.4,3.8,69,0.78,44.0,916.842082,4,0.0,6,0.0,1,1
1.31,3.7,69,1.23,38.0,812.1052440000002,3,0.0,3,0.0,1,1
1.06,3.3,67,0.8,31.0,661.578933,3,0.0,3,0.0,0,1
-1.49,2.7,67,-1.19,27.0,538.4210410000002,4,1.0,2,1.0,1,1
0.63,3.1,68,0.68,36.0,720.526298,4,1.0,3,0.0,1,1
1.6,3.5,68,1.26,31.0,681.578933,3,0.0,3,0.0,1,1
-0.75,3.3,61,-0.52,40.0,803.6841900000002,4,0.0,4,0.0,0,1
0.38,3.6,60,-0.09,35.5,762.6315615,2,1.0,4,0.0,1,1
-0.65,3.5,69,-0.86,32.0,697.3684059999998,4,1.0,3,0.0,1,1
0.01,3.4,65,-0.7,42.0,845.2631359999998,3,1.0,5,0.0,1,1
0.0,3.4,69,-2.29,33.0,703.157879,4,1.0,4,0.0,0,1
-0.15,2.9,65,1.61,44.0,826.842082,4,0.0,6,0.0,1,1
-0.53,2.9,41,-0.83,28.0,574.210514,3,0.0,5,1.0,0,1
-1.24,3.2,69,-0.68,25.0,556.842095,4,1.0,3,0.0,1,1
-0.34,3.5,68,0.62,38.0,792.1052440000002,2,0.0,3,0.0,0,1
0.0,2.8,60,0.0,39.0,737.894717,3,0.0,6,0.0,1,0
-0.83,3.5,66,-0.56,38.0,792.1052440000002,3,1.0,5,0.0,1,1
-0.42,3.2,68,-0.93,37.0,746.315771,4,0.0,4,0.0,0,1
0.0,3.6,69,0.0,39.0,817.894717,3,0.0,4,0.0,1,1
-0.86,3.0,68,-1.23,38.0,742.1052440000002,5,1.0,5,0.0,1,1
-0.17,3.2,67,-0.48,35.0,714.736825,4,0.0,5,0.0,1,1
0.2,4.0,42,-0.28,36.0,810.526298,3,0.0,4,0.0,1,1
0.0,3.8,64,0.0,48.0,979.999974,2,1.0,6,0.0,1,1
1.77,4.0,70,1.31,46.0,968.421028,4,1.0,6,0.0,1,1
-0.08,3.0,68,-1.14,35.0,694.736825,4,1.0,5,0.0,1,1
-0.62,3.6,68,-0.48,31.0,691.578933,2,0.0,3,0.0,1,1
0.0,3.2,69,0.0,26.5,580.5263045,4,0.0,1,0.0,1,1
1.06,3.4,69,0.47,37.0,766.315771,4,0.0,3,0.0,1,1
0.6,3.2,69,0.32,36.0,730.526298,4,1.0,4,0.0,1,1
0.0,3.5,68,0.0,37.0,776.315771,4,0.0,5,0.0,0,1
-0.7,3.1,68,-0.64,29.0,609.999987,3,1.0,2,0.0,1,1
0.0,3.9,29,-1.84,33.0,753.157879,3,0.0,4,0.0,0,1
1.83,3.5,69,0.53,30.0,665.78946,4,0.0,3,0.0,1,1
0.27,3.2,69,0.33,34.0,698.9473519999998,4,0.0,2,0.0,1,1
0.59,3.1,63,0.65,37.0,736.315771,4,1.0,3,1.0,1,1
-1.25,2.3,60,-0.81,0.0,0.0,2,1.0,1,0.0,0,0
-0.8,2.7,68,-0.77,20.0,427.89473,2,0.0,1,0.0,0,0
-0.17,3.2,66,0.02,30.0,635.78946,4,1.0,3,0.0,1,1
0.0,3.2,68,0.84,29.3,624.7368289,4,1.0,3,0.0,0,0
-0.17,3.3,69,-0.08,37.0,756.315771,0,1.0,3,0.0,1,1
1.09,3.5,68,1.51,37.0,776.315771,4,1.0,3,0.0,1,1
0.99,3.8,63,0.86,48.0,979.999974,2,0.0,5,0.0,1,1
-1.08,2.9,66,0.23,35.0,684.736825,3,0.0,4,0.0,1,1
0.23,3.1,66,0.87,35.0,704.736825,4,0.0,4,0.0,1,0
0.0,3.8,68,0.0,34.0,758.9473519999998,4,0.0,6,0.0,1,1
0.0,3.5,68,0.0,30.0,665.78946,3,0.0,4,0.0,0,1
-0.26,3.4,68,0.7,48.0,939.999974,4,1.0,6,0.0,1,1
-0.02,3.7,69,-0.14,41.0,859.4736630000001,4,0.0,4,0.0,1,0
-0.31,3.5,67,-0.32,32.0,697.3684059999998,4,0.0,5,0.0,1,1
0.0,3.2,66,-1.37,36.0,730.526298,4,0.0,5,0.0,1,1
-1.95,2.5,58,-2.0,27.0,518.4210410000002,3,1.0,3,1.0,1,0
-0.67,3.3,65,-0.57,38.0,772.1052440000002,2,1.0,4,0.0,1,0
1.08,3.4,69,1.7,34.0,718.9473519999998,3,1.0,3,0.0,1,1
0.0,3.5,66,0.92,34.0,728.9473519999998,3,0.0,5,0.0,1,1
-1.5,2.3,66,-1.39,34.0,608.9473519999998,3,0.0,4,0.0,0,0
-1.22,3.7,60,-0.85,37.5,804.2105075000002,2,0.0,5,0.0,1,1
-1.3,3.7,48,-1.47,47.0,954.210501,5,1.0,6,0.0,1,1
0.33,3.4,68,0.24,32.0,687.3684059999998,3,1.0,3,0.0,1,1
0.0,3.4,58,0.0,37.0,766.315771,3,1.0,4,0.0,0,1
-0.68,3.2,69,-0.7,32.5,675.2631425,3,1.0,3,0.0,1,1
-1.51,3.2,64,-1.42,21.0,493.684203,2,1.0,4,1.0,1,0
0.64,3.7,61,0.33,38.0,812.1052440000002,4,0.0,4,1.0,1,1
1.39,3.6,69,1.45,37.0,786.315771,3,0.0,3,0.0,1,1
0.26,3.5,65,0.26,35.0,744.736825,4,1.0,4,0.0,1,1
-0.39,3.2,52,-0.41,32.0,667.3684059999998,3,0.0,4,1.0,1,1
-0.74,3.9,69,-0.38,37.0,816.315771,2,1.0,4,0.0,0,1
1.04,2.7,69,0.54,35.5,672.6315615,4,1.0,3,0.0,1,1
0.29,3.1,67,-0.06,39.0,767.894717,4,1.0,3,0.0,1,1
0.65,3.1,69,1.33,37.0,736.315771,4,0.0,3,0.0,1,1
0.74,3.2,66,0.58,42.0,825.263136,4,1.0,4,0.0,1,1
0.0,3.9,68,-1.43,33.0,753.157879,4,0.0,6,0.0,1,0
-1.17,3.4,70,-0.74,35.0,734.736825,4,0.0,5,0.0,1,0
0.97,3.9,69,1.33,34.5,776.8420884999998,3,0.0,4,0.0,1,1
-1.3,3.6,69,-0.83,39.0,817.894717,3,0.0,4,0.0,1,1
-0.4,3.1,65,-1.15,39.0,767.894717,4,1.0,4,0.0,1,1
2.09,3.3,68,2.04,37.0,756.315771,3,1.0,3,0.0,1,1
0.94,3.8,64,0.68,41.0,869.4736630000001,3,0.0,4,0.0,1,1
0.0,2.3,61,-1.22,25.0,466.842095,2,1.0,3,1.0,0,1
1.05,2.1,66,2.17,33.0,573.157879,2,1.0,3,0.0,1,1
0.0,3.2,68,0.0,35.0,714.736825,3,0.0,3,0.0,0,1
2.54,4.0,57,2.3,43.0,921.052609,3,0.0,4,1.0,1,1
0.09,4.0,62,-0.08,35.5,802.6315615,3,1.0,6,0.0,1,0
0.83,3.6,69,1.22,38.0,802.1052440000002,4,1.0,3,0.0,1,1
0.0,3.4,65,0.98,37.0,766.315771,5,0.0,5,0.0,1,1
-1.06,3.1,68,-0.79,36.0,720.526298,3,1.0,4,0.0,1,0
-0.34,3.7,69,-0.28,38.0,812.1052440000002,4,0.0,4,0.0,1,1
-0.09,3.1,69,0.08,39.0,767.894717,4,1.0,4,0.0,1,1
0.0,3.6,62,0.0,37.0,786.315771,3,0.0,4,0.0,1,1
0.0,3.4,64,1.57,43.0,861.052609,4,0.0,4,0.0,0,1
